Эксперимент 1, 11417, 83, 83, 125, 125, 166, 167, 83, 125, 125, 125, 125, 208, 125, 83, 250, 125, 167, 167, 167, 125, 209, 209, 125, 250, 209, 167, 167, 166, 167, 125, 250, 167, 167, 125, 167, 167, 125, 208, 208, 209, 167, 208, 209, 209, 167, 166, 167, 250, 208, 209, 125, 250, 166, 167, 208, 250, 292, 208, 250, 250, 209, 250, 208, 167, 167, 208, 250, 209, 208, 125, 208, 209, 334, 167, 166, 167, 167, 209, 291, 208, 209, 250, 209, 208, 209, 250, 208, 209, 250, 167, 333, 208, 334, 167, 208, 250, 208, 250, 209, 291, 250, 209, 250, 166, 167, 250, 209, 250, 250, 292, 250, 208, 250, 250, 208, 208, 250, 209, 208, 167, 208, 250, 209, 208, 167, 208, 291, 208, 292, 250, 250, 250, 250, 292, 125, 250, 291, 250, 208, 292, 292, 250, 209, 334, 208, 333, 250, 292, 333, 250, 291, 291, 209, 291, 209, 333, 208, 291, 208, 250, 250, 250, 209, 291, 333, 292, 250, 250, 250, 292, 208, 167, 209, 292, 250, 250, 250, 250, 375, 250, 167, 292, 334, 333, 208, 250, 208, 250, 250, 250, 292, 250, 292, 208, 292, 166, 291, 250, 250, 292, 250, 292, 291, 250, 250, 292, 250, 209, 250, 334, 333, 250, 292, 208, 250, 208, 250, 250, 250, 292, 250, 250, 250, 292, 250, 292, 334, 208, 291, 250, 209, 292, 291, 250, 292, 250, 250, 250, 250, 250, 209, 167, 250, 250, 291, 208, 292, 250, 291, 292, 209, 333, 333, 333, 250, 1875, 334, 334, 208, 250, 250, 291, 291, 250, 250, 375, 208, 292, 333, 292, 250, 334, 208, 333, 208, 250, 291, 250, 292, 250, 208, 250, 250, 291, 334, 167, 292, 333, 333, 250, 333, 333, 209, 208, 250, 208, 208, 250, 291, 292, 250, 292, 292, 292, 250, 292, 250, 209, 208, 375, 209, 208, 292, 250, 333, 334, 292, 334, 292, 209, 333, 250, 333, 291, 292, 250, 333, 250, 208, 208, 333, 292, 292, 250, 292, 250, 292, 209, 334, 291, 167, 292, 334, 291, 208, 375, 375, 250, 292, 208, 292, 209, 250, 333, 250, 250, 250, 250, 250, 333, 208, 291, 209, 209, 333, 291, 375, 250, 292, 250, 291, 291, 292, 250, 292, 250, 292, 375, 333, 292, 250, 292, 291, 292, 291, 292, 375, 208, 250, 333, 292, 375, 333, 333, 292, 333, 291, 292, 250, 250, 250, 333, 291, 250, 334, 292, 334, 167, 375, 250, 250, 292, 333, 291, 333, 250, 292, 250, 292, 250, 250, 333, 250, 292, 292, 292, 333, 292, 292, 250, 291, 250, 291, 208, 292, 208, 250, 250, 292, 208, 333, 292, 333, 292, 250, 250, 292, 250, 292, 292, 209, 333, 333, 334, 375, 250, 333, 250, 292, 333, 333, 292, 292, 292, 333, 250, 250, 250, 291, 250, 333, 250, 333, 292, 250, 250, 333, 250, 292, 333, 333, 333, 292, 250, 375, 250, 416, 250, 208, 292, 292, 250, 250, 375, 250, 208, 291, 292, 334, 209, 292, 250, 375, 250, 250, 208, 334, 167, 291, 333, 209, 2625, 375, 250, 250, 208, 292, 250, 334, 333, 250, 291, 333, 292, 250, 250, 292, 334, 334, 333, 292, 250, 333, 333, 291, 209, 375, 250, 250, 292, 291, 291, 291, 292, 250, 208, 292, 291, 292, 334, 375, 291, 250, 250, 334, 375, 334, 417, 250, 292, 291, 375, 333, 292, 250, 334, 292, 375, 250, 375, 333, 333, 250, 291, 208, 292, 333, 291, 292, 291, 292, 291, 292, 292, 250, 250, 375, 291, 334, 291, 333, 250, 333, 250, 334, 292, 333, 333, 250, 333, 291, 208, 292, 250, 250, 208, 334, 250, 292, 208, 250, 333, 375, 292, 209, 292, 292, 250, 250, 333, 375, 375, 291, 292, 250, 250, 292, 208, 291, 334, 334, 250, 250, 333, 250, 250, 292, 166, 334, 292, 292, 291, 334, 250, 416, 292, 375, 333, 208, 291, 334, 250, 375, 375, 375, 333, 292, 334, 292, 417, 208, 375, 292, 334, 375, 250, 208, 333, 334, 291, 333, 375, 333, 250, 292, 250, 292, 250, 334, 333, 250, 291, 291, 250, 333, 209, 292, 250, 292, 375, 292, 375, 250, 417, 292, 292, 333, 333, 292, 250, 292, 250, 250, 250, 292, 417, 292, 292, 375, 250, 292, 417, 375, 375, 333, 375, 375, 292, 250, 333, 250, 292, 292, 292, 334, 250, 375, 333, 458, 250, 375, 292, 375, 333, 333, 333, 375, 291, 375, 167, 292, 333, 375, 208, 250, 250, 375, 291, 292, 292, 250, 292, 416, 333, 333, 292, 375, 209, 334, 292, 292, 333, 375, 292, 291, 333, 250, 1750, 250, 375, 250, 292, 292, 292, 250, 334, 208, 334, 416, 334, 375, 334, 458, 209, 292, 375, 292, 292, 333, 292, 292, 416, 375, 250, 458, 458, 375, 375, 375, 291, 333, 334, 250, 375, 375, 416, 333, 291, 375, 417, 250, 458, 292, 292, 500, 333, 291, 292, 375, 291, 375, 375, 333, 333, 334, 375, 375, 291, 292, 333, 375, 375, 541, 375, 584, 500, 333, 292, 417, 375, 375, 250, 500, 333, 333, 459, 375, 292, 541, 292, 250, 333, 333, 417, 292, 292, 292, 458, 375, 416, 291, 334, 250, 208, 375, 375, 333, 334, 417, 292, 458, 500, 416, 250, 334, 417, 250, 375, 375, 375, 250, 375, 375, 417, 375, 250, 291, 333, 333, 333, 333, 333, 334, 375, 291, 250, 334, 167, 292, 375, 291, 333, 292, 209, 334, 250, 250, 250, 375, 333, 333, 292, 250, 333, 417, 375, 334, 333, 333, 333, 333, 458, 333, 291, 375, 250, 292, 375, 375, 334, 417, 291, 1917, 375, 583, 333, 292, 417, 292, 292, 292, 291, 375, 250, 334, 334, 375, 417, 250, 333, 375, 292, 375, 250, 333, 375, 375, 292, 375, 292, 292, 209, 375, 334, 416, 250, 334, 416, 333, 292, 334, 333, 417, 333, 458, 333, 334, 333, 292, 459, 375, 417, 333, 291, 458, 292, 333, 375, 292, 334, 292, 250, 208, 250, 333, 375, 250, 334, 375, 375, 333, 334, 250, 375, 333, 292, 333, 500, 333, 250, 416, 291, 291, 292, 417, 375, 375, 334, 333, 250, 292, 291, 333, 375, 209, 208, 250, 375, 250, 333, 292, 375, 417, 292, 250, 458, 291, 375, 292, 417, 375, 250, 333, 292, 417, 250, 333, 334, 291, 291, 458, 291, 292, 375, 333, 333, 292, 334, 375, 417, 333, 375, 375, 333, 250, 417, 333, 333, 416, 291, 333, 334, 375, 291, 333, 333, 250, 334, 334, 417, 500, 250, 292, 291, 250, 375, 291, 334, 375, 250, 333, 334, 334, 292, 333, 334, 375, 292, 292, 292, 291, 417, 292, 333, 375, 292, 375, 375, 333, 333, 375, 417, 333, 375, 458, 375, 291, 375, 333, 334, 250, 417, 375, 500, 291, 375, 292, 375, 333, 416, 292, 375, 333, 292, 334, 292, 417, 375, 292, 375, 250, 333, 417, 250, 250, 458, 333, 375, 416, 375, 375, 333, 333, 292, 334, 334, 375, 250, 417, 292, 292, 291, 208, 458, 375, 292, 333, 458, 334, 459, 292, 292, 333, 416, 292, 375, 292, 292, 417, 291, 250, 375, 333, 375, 292, 334, 333, 417, 2291, 334, 417, 417, 333, 292, 417, 416, 292, 375, 250, 333, 334, 292, 292, 458, 292, 459, 292, 250, 334, 333, 333, 334, 416, 375, 417, 292, 375, 292, 250, 291, 333, 375, 333, 375, 333, 458, 292, 375, 375, 375, 250, 417, 416, 292, 292, 250, 333, 333, 375, 250, 333, 292, 292, 417, 209, 416, 250, 334, 333, 208, 333, 167, 292, 292, 375, 292, 334, 416, 167, 292, 250, 334, 292, 375, 375, 459, 250, 334, 417, 292, 333, 292, 375, 291, 334, 291, 333, 333, 292, 250, 292, 250, 416, 459, 333, 291, 292, 375, 334, 333, 250, 334, 500, 375, 375, 375, 333, 375, 291, 334, 333, 375, 458, 333, 250, 417, 333, 334, 417, 333, 417, 292, 333, 292, 333, 333, 375, 250, 291, 292, 417, 250, 291, 375, 500, 375, 292, 334, 417, 333, 375, 333, 375, 333, 375, 375, 375, 458, 417, 250, 375, 292, 292, 416, 375, 458, 375, 417, 333, 292, 334, 334, 333, 417, 333, 375, 375, 334, 375, 416, 333, 250, 333, 458, 292, 250, 333, 417, 334, 500, 333, 375, 333, 333, 208, 375, 459, 375, 292, 416, 291, 334, 375, 375, 250, 375, 375, 417, 250, 334, 333, 375, 375, 375, 417, 250, 250, 209, 292, 250, 333, 375, 375, 291, 292, 416, 333, 291, 333, 250, 375, 333, 250, 334, 292, 292, 292, 333, 250, 291, 458, 334, 209, 333, 459, 292, 208, 416, 334, 333, 417, 333, 250, 417, 333, 417, 333, 458, 333, 375, 292, 417, 333, 375, 4625, 333, 333, 417, 417, 334, 292, 209, 375, 333, 333, 292, 417, 416, 458, 333, 375, 458, 375, 458, 333, 334, 417, 292, 375, 417, 333, 375, 375, 334, 291, 291, 333, 375, 166, 291, 417, 334, 334, 291, 333, 208, 375, 292, 291, 458, 250, 333, 334, 250, 375, 292, 375, 375, 291, 333, 375, 333, 334, 375, 417, 292, 334, 375, 334, 333, 292, 375, 375, 459, 417, 334, 417, 416, 333, 250, 250, 458, 250, 375, 333, 333, 292, 375, 334, 375, 292, 375, 333, 375, 250, 292, 417, 250, 291, 375, 333, 375, 250, 291, 291, 292, 375, 291, 333, 417, 375, 333, 334, 375, 292, 292, 334, 250, 291, 417, 416, 333, 458, 292, 459, 375, 291, 292, 375, 292, 292, 334, 250, 292, 375, 417, 333, 334, 459, 375, 333, 416, 292, 375, 208, 292, 292, 292, 375, 459, 375, 334, 333, 333, 500, 375, 416, 375, 333, 416, 334, 250, 250, 334, 250, 292, 334, 375, 375, 375, 333, 292, 291, 292, 375, 292, 416, 292, 375, 250, 292, 291, 292, 417, 333, 375, 250, 333, 250, 333, 375, 291, 500, 250, 291, 291, 333, 334, 
Эксперимент 2, 10125, 167, 209, 458, 417, 375, 334, 292, 416, 334, 375, 458, 500, 500, 333, 583, 375, 417, 583, 583, 458, 542, 625, 333, 542, 542, 584, 458, 500, 541, 417, 708, 541, 500, 417, 541, 500, 333, 542, 584, 584, 791, 500, 541, 625, 416, 542, 500, 625, 541, 541, 375, 625, 542, 417, 625, 667, 708, 584, 708, 708, 584, 625, 667, 625, 542, 708, 708, 666, 791, 250, 625, 750, 875, 458, 541, 584, 417, 541, 792, 625, 750, 541, 625, 625, 584, 667, 625, 709, 666, 625, 917, 709, 916, 417, 583, 625, 542, 708, 625, 708, 750, 583, 791, 542, 500, 833, 625, 708, 708, 709, 833, 625, 750, 667, 625, 500, 1000, 625, 625, 500, 584, 708, 666, 708, 500, 541, 792, 584, 708, 708, 792, 750, 750, 792, 375, 584, 834, 750, 584, 709, 666, 792, 583, 834, 584, 875, 625, 958, 916, 584, 958, 875, 500, 792, 667, 834, 709, 792, 458, 667, 875, 750, 708, 750, 834, 833, 750, 792, 667, 750, 667, 625, 708, 792, 708, 667, 875, 667, 1125, 875, 542, 709, 875, 833, 625, 500, 583, 708, 667, 750, 833, 625, 875, 750, 833, 541, 792, 750, 625, 834, 625, 917, 875, 708, 750, 792, 625, 666, 708, 875, 875, 625, 834, 583, 625, 625, 666, 709, 792, 625, 667, 666, 833, 750, 584, 708, 916, 583, 583, 708, 459, 833, 875, 708, 834, 709, 709, 709, 750, 667, 583, 458, 833, 750, 792, 583, 750, 750, 708, 708, 666, 833, 958, 875, 750, 625, 1000, 958, 625, 833, 667, 833, 708, 791, 791, 1000, 708, 875, 1208, 875, 750, 1042, 584, 875, 583, 667, 708, 834, 666, 792, 667, 666, 709, 875, 792, 500, 709, 959, 958, 792, 958, 1166, 625, 583, 625, 666, 750, 667, 791, 833, 708, 708, 917, 1083, 875, 708, 708, 833, 666, 1000, 625, 583, 875, 625, 875, 875, 833, 1041, 875, 708, 958, 667, 875, 875, 834, 708, 959, 625, 584, 667, 833, 792, 792, 792, 917, 708, 916, 583, 916, 833, 500, 875, 875, 917, 708, 1000, 1000, 750, 750, 667, 875, 625, 750, 833, 667, 667, 750, 666, 750, 958, 459, 959, 583, 584, 875, 750, 1042, 750, 834, 875, 792, 791, 875, 625, 916, 708, 834, 958, 917, 917, 750, 833, 833, 750, 833, 750, 959, 583, 791, 833, 666, 958, 959, 958, 875, 875, 917, 917, 917, 750, 750, 1000, 916, 792, 959, 1000, 958, 542, 958, 709, 666, 791, 917, 833, 916, 792, 709, 583, 750, 750, 667, 958, 875, 709, 834, 792, 833, 917, 708, 667, 792, 708, 875, 625, 875, 750, 750, 750, 791, 792, 833, 791, 1000, 875, 625, 833, 709, 584, 792, 875, 667, 917, 833, 959, 1084, 625, 875, 708, 916, 1000, 1042, 833, 792, 750, 834, 583, 750, 708, 917, 792, 833, 709, 916, 916, 708, 667, 917, 708, 792, 917, 917, 875, 875, 709, 1042, 791, 1250, 750, 625, 708, 875, 792, 792, 1042, 625, 625, 834, 667, 1042, 708, 708, 750, 1125, 750, 792, 583, 958, 584, 875, 1083, 791, 750, 833, 792, 667, 625, 833, 709, 750, 792, 625, 917, 875, 833, 792, 709, 834, 875, 1000, 916, 834, 750, 917, 875, 708, 625, 1041, 708, 625, 833, 875, 875, 750, 916, 667, 542, 792, 709, 916, 917, 959, 875, 791, 709, 1083, 1125, 875, 1000, 625, 833, 917, 1125, 833, 750, 792, 916, 833, 1042, 709, 958, 875, 958, 750, 875, 583, 833, 875, 750, 750, 875, 792, 792, 833, 833, 708, 709, 959, 833, 875, 791, 833, 834, 916, 792, 833, 875, 1000, 917, 750, 917, 792, 708, 750, 792, 709, 666, 833, 792, 791, 541, 709, 958, 1000, 834, 667, 875, 792, 750, 833, 917, 1042, 1167, 833, 791, 666, 666, 958, 625, 750, 958, 1000, 709, 666, 917, 667, 667, 834, 500, 1000, 750, 958, 792, 1000, 709, 1167, 750, 1083, 1000, 666, 792, 958, 708, 1000, 1167, 1125, 917, 792, 833, 709, 1084, 541, 1000, 917, 875, 1000, 708, 584, 875, 1083, 1000, 834, 1084, 833, 667, 709, 750, 792, 709, 875, 1000, 625, 875, 708, 667, 875, 667, 958, 750, 875, 1125, 917, 1166, 666, 1166, 833, 834, 916, 875, 958, 750, 917, 750, 750, 709, 625, 1042, 958, 833, 1000, 708, 834, 1000, 1042, 1125, 875, 1042, 1083, 750, 750, 875, 792, 791, 666, 916, 875, 792, 1041, 959, 1209, 791, 1000, 958, 1041, 1000, 1000, 1000, 958, 750, 1000, 542, 792, 834, 1125, 542, 875, 667, 1042, 833, 750, 833, 708, 750, 1166, 917, 1041, 875, 1084, 750, 917, 916, 959, 834, 1000, 875, 750, 875, 708, 833, 750, 1042, 792, 875, 834, 792, 709, 917, 667, 917, 958, 1000, 917, 959, 1084, 708, 916, 917, 833, 958, 833, 833, 708, 1125, 1083, 875, 1042, 1250, 1250, 1083, 1125, 750, 958, 1000, 708, 1000, 1167, 1125, 1167, 916, 1084, 1041, 708, 1125, 875, 833, 1333, 833, 792, 834, 1000, 917, 1000, 958, 917, 917, 833, 1000, 1000, 875, 750, 1042, 1125, 750, 1000, 916, 1208, 1083, 791, 875, 1042, 917, 1000, 750, 1167, 959, 875, 1000, 875, 750, 1166, 750, 875, 875, 1083, 1125, 708, 875, 958, 1083, 1083, 1209, 750, 958, 833, 625, 1084, 1000, 1167, 875, 1125, 709, 1125, 1375, 1042, 666, 875, 917, 791, 1125, 959, 917, 709, 1125, 1000, 1000, 958, 792, 833, 917, 875, 1041, 750, 875, 792, 1000, 875, 750, 958, 625, 875, 1084, 834, 833, 834, 583, 875, 834, 791, 834, 1042, 917, 875, 708, 875, 917, 917, 750, 792, 750, 750, 792, 750, 958, 750, 750, 834, 459, 666, 875, 792, 709, 916, 666, 917, 833, 1166, 875, 583, 958, 708, 666, 625, 708, 875, 583, 667, 750, 708, 917, 541, 875, 709, 625, 834, 625, 875, 834, 875, 625, 750, 708, 833, 459, 791, 750, 959, 583, 667, 917, 750, 750, 750, 834, 791, 875, 792, 792, 875, 750, 750, 1000, 875, 792, 750, 750, 1125, 709, 834, 916, 583, 792, 750, 833, 500, 583, 792, 959, 500, 750, 875, 708, 750, 875, 500, 834, 750, 709, 709, 834, 834, 542, 833, 750, 667, 666, 1042, 708, 791, 750, 750, 625, 709, 666, 709, 708, 584, 375, 584, 791, 541, 709, 583, 916, 1041, 750, 625, 1000, 667, 792, 750, 834, 833, 459, 750, 750, 1000, 583, 875, 709, 750, 667, 1125, 708, 750, 875, 750, 708, 667, 750, 875, 917, 708, 916, 834, 875, 583, 959, 709, 708, 1042, 667, 833, 750, 875, 709, 834, 750, 542, 709, 750, 917, 1167, 583, 625, 750, 584, 833, 666, 875, 750, 625, 833, 667, 750, 584, 792, 833, 917, 750, 750, 708, 583, 791, 791, 541, 792, 625, 792, 833, 750, 708, 792, 916, 709, 1000, 1083, 833, 625, 875, 792, 750, 666, 958, 916, 1084, 667, 875, 750, 1000, 750, 959, 708, 875, 792, 750, 791, 666, 875, 833, 625, 875, 625, 750, 1000, 667, 708, 958, 792, 833, 833, 834, 958, 750, 875, 625, 833, 792, 834, 542, 792, 750, 625, 792, 583, 1167, 833, 708, 625, 1000, 750, 1084, 667, 709, 750, 833, 667, 916, 666, 750, 1084, 750, 542, 792, 625, 625, 791, 792, 750, 917, 708, 792, 1000, 1000, 875, 625, 875, 917, 625, 834, 666, 791, 791, 750, 667, 875, 708, 917, 708, 542, 791, 750, 792, 792, 917, 875, 959, 750, 875, 792, 625, 667, 833, 792, 750, 917, 750, 1000, 666, 792, 1000, 875, 542, 875, 916, 708, 708, 625, 875, 750, 875, 583, 666, 750, 667, 875, 500, 833, 584, 667, 875, 417, 791, 375, 625, 667, 834, 667, 625, 875, 459, 667, 583, 792, 667, 791, 791, 958, 667, 792, 958, 709, 709, 750, 792, 708, 833, 667, 709, 834, 750, 709, 792, 667, 1084, 1000, 709, 667, 625, 875, 750, 791, 708, 792, 1166, 875, 792, 791, 833, 875, 667, 916, 875, 833, 1000, 792, 667, 792, 750, 666, 792, 708, 959, 667, 750, 708, 750, 834, 958, 667, 708, 708, 833, 584, 667, 833, 1042, 1000, 750, 792, 916, 708, 791, 709, 792, 750, 875, 875, 875, 1042, 959, 542, 667, 625, 750, 750, 916, 1000, 792, 959, 917, 750, 834, 708, 791, 1042, 709, 834, 916, 625, 875, 667, 834, 542, 667, 792, 708, 625, 750, 875, 583, 1000, 875, 1000, 708, 834, 500, 917, 1000, 750, 792, 1000, 709, 625, 833, 792, 583, 875, 1000, 958, 583, 833, 750, 917, 791, 834, 958, 584, 542, 542, 750, 625, 750, 750, 792, 708, 750, 792, 708, 666, 792, 584, 833, 792, 625, 916, 667, 750, 792, 834, 541, 708, 958, 791, 542, 958, 917, 708, 500, 833, 750, 791, 833, 750, 541, 958, 875, 792, 833, 875, 709, 875, 708, 834, 750, 833, 709, 792, 792, 959, 958, 750, 750, 375, 875, 709, 750, 709, 1000, 875, 1000, 791, 833, 917, 834, 1166, 625, 834, 916, 708, 875, 833, 792, 792, 916, 709, 583, 792, 875, 875, 542, 792, 958, 792, 833, 666, 750, 542, 875, 625, 834, 1167, 584, 791, 833, 750, 1041, 667, 917, 1125, 792, 750, 917, 791, 833, 917, 834, 625, 750, 833, 916, 750, 625, 916, 875, 1125, 959, 958, 1000, 1083, 791, 625, 542, 1083, 625, 875, 917, 750, 750, 959, 708, 833, 834, 917, 792, 916, 667, 750, 958, 666, 750, 958, 834, 834, 667, 750, 708, 792, 958, 583, 709, 958, 792, 667, 833, 792, 750, 708, 750, 542, 833, 958, 1000, 750, 1084, 791, 1125, 1042, 750, 750, 958, 792, 750, 792, 708, 583, 959, 1000, 791, 750, 958, 958, 917, 959, 792, 875, 583, 750, 708, 667, 1084, 1125, 792, 834, 792, 708, 1334, 1042, 1042, 958, 875, 875, 917, 708, 667, 792, 583, 667, 833, 958, 708, 958, 875, 667, 709, 792, 875, 625, 958, 625, 875, 750, 667, 833, 709, 1125, 833, 916, 583, 750, 750, 792, 875, 708, 1000, 500, 667, 708, 750, 875, 
